Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-01988,2022-04-22,2022-04-24,Standard Class,CUST-1202,Consumer,San Francisco,West,Technology,Phones,4311.31,6,0.1,494.03
ORD-01989,2021-03-15,2021-03-17,Standard Class,CUST-1188,Corporate,Atlanta,East,Technology,Accessories,2911.46,5,0.0,699.81
ORD-01990,2022-07-31,2022-08-03,First Class,CUST-1131,Corporate,Philadelphia,East,Furniture,Tables,4182.59,5,0.0,1.66
ORD-01991,2021-03-01,2021-03-05,Standard Class,CUST-1054,Consumer,Charlotte,South,Furniture,Bookcases,4502.9,4,0.0,-98.28
ORD-01992,2022-09-14,2022-09-17,Second Class,CUST-1111,Home Office,Seattle,West,Office Supplies,Paper,130.05,3,0.1,48.26
ORD-01993,2023-03-07,2023-03-14,Standard Class,CUST-1245,Home Office,San Francisco,West,Furniture,Bookcases,2363.44,4,0.1,-138.7
ORD-01994,2021-01-01,2021-01-02,Standard Class,CUST-1227,Consumer,Dallas,Central,Office Supplies,Pens,56.88,3,0.4,13.23
ORD-01995,2023-05-17,2023-05-24,Standard Class,CUST-1017,Consumer,Seattle,West,Furniture,Tables,1589.96,3,0.0,180.31
ORD-01996,2022-02-24,2022-02-25,First Class,CUST-1007,Home Office,Portland,West,Office Supplies,Pens,96.82,2,0.3,27.4
ORD-01997,2023-09-10,2023-09-11,Second Class,CUST-1015,Consumer,Boston,East,Technology,Laptops,3764.6,4,0.0,675.78
ORD-01998,2021-04-01,2021-04-08,Standard Class,CUST-1136,Consumer,Denver,Central,Technology,Monitors,879.55,2,0.15,148.45
ORD-01999,2021-01-04,2021-01-11,Standard Class,CUST-1024,Consumer,Nashville,South,Technology,Accessories,1085.34,2,0.1,206.85
ORD-02000,2023-02-04,2023-02-11,Second Class,CUST-1089,Home Office,Atlanta,East,Technology,Phones,4548.38,4,0.0,1036.41
ORD-02001,2023-10-10,2023-10-17,Standard Class,CUST-1070,Corporate,Boston,East,Office Supplies,Pens,150.53,3,0.4,3.25
ORD-02002,2021-12-03,2021-12-04,First Class,CUST-1081,Corporate,Atlanta,East,Furniture,Bookcases,1230.97,6,0.1,43.15
ORD-02003,2023-05-09,2023-05-10,Standard Class,CUST-1281,Home Office,Nashville,South,Office Supplies,Paper,133.76,3,0.1,39.31
ORD-02004,2023-02-04,2023-02-09,Standard Class,CUST-1054,Consumer,Houston,Central,Office Supplies,Paper,563.42,4,0.0,162.14
ORD-02005,2023-10-31,2023-11-01,First Class,CUST-1155,Corporate,San Francisco,West,Technology,Monitors,1138.12,4,0.15,98.23
ORD-02006,2021-09-05,2021-09-07,Standard Class,CUST-1216,Consumer,Nashville,South,Office Supplies,Binders,31.93,1,0.0,10.0
ORD-02007,2022-09-15,2022-09-19,Standard Class,CUST-1251,Consumer,Seattle,West,Office Supplies,Labels,341.25,6,0.1,101.81
ORD-02008,2023-02-25,2023-03-02,Standard Class,CUST-1251,Consumer,New York,East,Office Supplies,Labels,396.51,3,0.15,111.05
ORD-02009,2022-06-01,2022-06-06,Standard Class,CUST-1232,Corporate,Portland,West,Office Supplies,Labels,31.19,1,0.15,9.48
ORD-02010,2023-07-14,2023-07-16,Standard Class,CUST-1014,Consumer,Portland,West,Furniture,Bookcases,1143.32,6,0.0,-20.47
ORD-02011,2023-03-06,2023-03-11,Second Class,CUST-1251,Consumer,San Francisco,West,Office Supplies,Labels,99.79,5,0.0,22.89
ORD-02012,2023-05-24,2023-05-25,Second Class,CUST-1198,Consumer,San Francisco,West,Technology,Monitors,1779.66,1,0.0,351.04
ORD-02013,2023-10-08,2023-10-10,Standard Class,CUST-1288,Consumer,Chicago,Central,Office Supplies,Paper,108.51,6,0.0,25.48
ORD-02014,2023-01-25,2023-02-01,Second Class,CUST-1216,Consumer,Atlanta,East,Technology,Monitors,5800.06,5,0.0,903.54
ORD-02015,2022-05-14,2022-05-16,Second Class,CUST-1228,Consumer,Seattle,West,Technology,Phones,956.65,2,0.0,131.4
ORD-02016,2022-01-15,2022-01-20,First Class,CUST-1200,Consumer,Atlanta,East,Office Supplies,Pens,64.92,2,0.0,15.38
ORD-02017,2023-12-23,2023-12-24,Second Class,CUST-1109,Consumer,New York,East,Technology,Phones,1795.38,4,0.0,267.04
ORD-02018,2021-05-26,2021-05-28,Standard Class,CUST-1037,Consumer,Philadelphia,East,Technology,Monitors,2428.01,5,0.3,-88.38
ORD-02019,2022-04-07,2022-04-10,Standard Class,CUST-1014,Home Office,Atlanta,East,Office Supplies,Paper,255.71,4,0.0,71.63
ORD-02020,2023-11-10,2023-11-14,Standard Class,CUST-1038,Corporate,Philadelphia,East,Technology,Accessories,3371.79,4,0.0,688.69
ORD-02021,2021-03-23,2021-03-26,First Class,CUST-1155,Corporate,New York,East,Furniture,Chairs,1714.69,3,0.0,260.12
ORD-02022,2021-10-09,2021-10-13,Standard Class,CUST-1032,Corporate,Charlotte,South,Office Supplies,Pens,107.75,5,0.5,8.96
ORD-02023,2022-10-26,2022-10-28,Standard Class,CUST-1265,Corporate,New Orleans,South,Technology,Accessories,2252.75,3,0.5,-251.48
ORD-02024,2021-10-13,2021-10-20,Standard Class,CUST-1236,Corporate,Portland,West,Office Supplies,Pens,121.83,2,0.15,32.07
ORD-02025,2022-11-22,2022-11-24,Standard Class,CUST-1138,Corporate,Seattle,West,Office Supplies,Paper,534.62,6,0.0,159.27
ORD-02026,2021-09-12,2021-09-16,Standard Class,CUST-1253,Consumer,Philadelphia,East,Office Supplies,Labels,491.61,3,0.0,121.54
ORD-02027,2023-05-26,2023-06-02,Standard Class,CUST-1071,Consumer,Atlanta,East,Furniture,Bookcases,1768.88,1,0.0,82.64
ORD-02028,2021-08-09,2021-08-14,Standard Class,CUST-1216,Consumer,Chicago,Central,Technology,Accessories,2289.62,6,0.2,423.92
ORD-02029,2022-08-06,2022-08-10,Second Class,CUST-1282,Home Office,Seattle,West,Technology,Phones,1356.42,3,0.1,222.62
ORD-02030,2023-02-24,2023-02-26,Standard Class,CUST-1138,Corporate,Seattle,West,Furniture,Tables,612.55,6,0.4,-139.17
ORD-02031,2021-12-06,2021-12-08,Standard Class,CUST-1222,Consumer,Portland,West,Office Supplies,Binders,414.17,3,0.0,107.56
ORD-02032,2023-06-29,2023-07-03,Standard Class,CUST-1277,Consumer,Philadelphia,East,Office Supplies,Labels,75.05,1,0.3,17.84
ORD-02033,2022-12-03,2022-12-06,First Class,CUST-1073,Consumer,Charlotte,South,Office Supplies,Paper,25.62,3,0.2,6.45
ORD-02034,2023-04-10,2023-04-13,Standard Class,CUST-1012,Consumer,Portland,West,Office Supplies,Labels,86.25,4,0.3,12.49
ORD-02035,2023-03-08,2023-03-13,First Class,CUST-1217,Consumer,New York,East,Office Supplies,Paper,220.21,4,0.0,68.06
ORD-02036,2023-09-08,2023-09-10,Same Day,CUST-1024,Consumer,Boston,East,Technology,Accessories,940.23,3,0.2,184.13
ORD-02037,2021-04-13,2021-04-16,Second Class,CUST-1142,Consumer,Dallas,Central,Office Supplies,Binders,49.48,4,0.0,13.52
ORD-02038,2021-07-08,2021-07-13,Standard Class,CUST-1085,Consumer,Seattle,West,Office Supplies,Paper,25.12,4,0.0,7.98
ORD-02039,2022-01-02,2022-01-07,Standard Class,CUST-1078,Consumer,New York,East,Technology,Laptops,1747.85,2,0.1,216.36
ORD-02040,2022-07-12,2022-07-17,Standard Class,CUST-1079,Consumer,Los Angeles,West,Furniture,Tables,1482.62,4,0.0,-12.23
ORD-02041,2022-05-19,2022-05-23,Standard Class,CUST-1021,Corporate,New Orleans,South,Office Supplies,Paper,25.84,5,0.15,4.28
ORD-02042,2023-03-20,2023-03-25,First Class,CUST-1266,Consumer,Seattle,West,Technology,Monitors,4047.06,6,0.3,175.34
ORD-02043,2021-09-16,2021-09-17,First Class,CUST-1195,Consumer,Denver,Central,Furniture,Storage,1084.12,4,0.2,-131.3
ORD-02044,2023-06-11,2023-06-18,Standard Class,CUST-1071,Consumer,Portland,West,Furniture,Bookcases,3851.65,6,0.3,-9.12
ORD-02045,2023-06-19,2023-06-22,Standard Class,CUST-1237,Consumer,Philadelphia,East,Office Supplies,Pens,256.98,2,0.15,55.99
ORD-02046,2022-08-29,2022-09-01,First Class,CUST-1039,Home Office,San Francisco,West,Technology,Phones,902.09,4,0.3,114.93
ORD-02047,2023-09-09,2023-09-10,Same Day,CUST-1051,Consumer,Denver,Central,Office Supplies,Pens,112.22,1,0.0,36.66
ORD-02048,2023-07-08,2023-07-12,Standard Class,CUST-1026,Corporate,San Francisco,West,Technology,Accessories,3873.18,3,0.0,640.27
ORD-02049,2023-11-03,2023-11-04,Second Class,CUST-1225,Consumer,Charlotte,South,Office Supplies,Binders,179.77,6,0.4,16.98
ORD-02050,2023-03-19,2023-03-21,Standard Class,CUST-1291,Consumer,San Francisco,West,Office Supplies,Pens,33.22,4,0.0,7.75
ORD-02051,2021-05-16,2021-05-18,Standard Class,CUST-1239,Home Office,Boston,East,Technology,Laptops,5547.1,2,0.15,1011.8
ORD-02052,2022-12-03,2022-12-08,Second Class,CUST-1295,Consumer,Charlotte,South,Office Supplies,Paper,232.15,3,0.3,67.07
ORD-02053,2023-12-02,2023-12-09,Second Class,CUST-1139,Corporate,Boston,East,Office Supplies,Pens,90.9,4,0.0,18.69
ORD-02054,2022-06-12,2022-06-13,Second Class,CUST-1237,Consumer,Atlanta,East,Furniture,Bookcases,2401.46,2,0.2,-228.77
ORD-02055,2022-11-10,2022-11-13,Standard Class,CUST-1033,Consumer,Houston,Central,Office Supplies,Binders,30.18,6,0.1,11.68
ORD-02056,2021-03-04,2021-03-07,Standard Class,CUST-1202,Consumer,Atlanta,East,Office Supplies,Binders,140.95,4,0.0,45.33
ORD-02057,2021-12-04,2021-12-07,Second Class,CUST-1042,Consumer,Philadelphia,East,Office Supplies,Labels,75.83,1,0.1,27.55
ORD-02058,2021-11-08,2021-11-09,Standard Class,CUST-1182,Consumer,Portland,West,Technology,Phones,409.6,3,0.0,64.83
ORD-02059,2021-06-18,2021-06-19,Standard Class,CUST-1055,Consumer,Seattle,West,Office Supplies,Binders,150.54,4,0.2,48.81
ORD-02060,2021-05-14,2021-05-18,Standard Class,CUST-1049,Home Office,New York,East,Technology,Accessories,4782.56,5,0.0,1220.58
ORD-02061,2021-11-30,2021-12-07,Standard Class,CUST-1205,Consumer,Chicago,Central,Furniture,Tables,3614.09,3,0.0,279.08
ORD-02062,2023-08-03,2023-08-05,Standard Class,CUST-1075,Corporate,Houston,Central,Furniture,Tables,1295.5,1,0.0,125.56
ORD-02063,2022-10-18,2022-10-23,Standard Class,CUST-1282,Consumer,Los Angeles,West,Technology,Monitors,3001.14,6,0.0,373.71
ORD-02064,2023-01-16,2023-01-18,Second Class,CUST-1199,Home Office,Nashville,South,Office Supplies,Pens,185.0,3,0.0,38.45
ORD-02065,2023-07-10,2023-07-12,First Class,CUST-1094,Corporate,Atlanta,East,Technology,Monitors,7059.41,5,0.15,1529.16
ORD-02066,2022-11-17,2022-11-19,First Class,CUST-1103,Consumer,Charlotte,South,Technology,Laptops,593.32,3,0.0,131.0
ORD-02067,2023-02-03,2023-02-06,Second Class,CUST-1108,Corporate,Los Angeles,West,Office Supplies,Labels,17.27,2,0.2,5.91
ORD-02068,2021-03-22,2021-03-26,First Class,CUST-1145,Consumer,Philadelphia,East,Technology,Accessories,6527.32,1,0.1,1313.0
ORD-02069,2023-08-08,2023-08-13,First Class,CUST-1153,Consumer,New York,East,Furniture,Storage,2573.34,3,0.2,-242.6
ORD-02070,2022-04-15,2022-04-16,Standard Class,CUST-1038,Consumer,Houston,Central,Office Supplies,Binders,148.64,1,0.0,29.81
ORD-02071,2022-09-20,2022-09-25,First Class,CUST-1282,Consumer,Atlanta,East,Office Supplies,Pens,202.36,6,0.5,0.68
ORD-02072,2022-02-15,2022-02-16,Standard Class,CUST-1010,Corporate,Charlotte,South,Technology,Phones,1775.69,4,0.0,264.79
ORD-02073,2023-05-24,2023-05-26,Standard Class,CUST-1277,Corporate,Seattle,West,Technology,Accessories,5631.22,3,0.0,1612.49
ORD-02074,2021-01-07,2021-01-09,First Class,CUST-1172,Home Office,San Francisco,West,Office Supplies,Binders,26.22,4,0.4,0.74
ORD-02075,2021-06-20,2021-06-23,Standard Class,CUST-1128,Corporate,Atlanta,East,Technology,Monitors,6044.1,5,0.0,1579.45
ORD-02076,2022-02-02,2022-02-06,Standard Class,CUST-1053,Consumer,Nashville,South,Office Supplies,Binders,446.13,4,0.0,184.42
ORD-02077,2021-05-18,2021-05-25,Standard Class,CUST-1188,Corporate,San Francisco,West,Office Supplies,Labels,136.37,3,0.1,36.06
ORD-02078,2023-02-02,2023-02-09,Standard Class,CUST-1068,Consumer,San Francisco,West,Technology,Phones,587.44,1,0.4,42.53
ORD-02079,2022-11-29,2022-11-30,Same Day,CUST-1159,Consumer,Atlanta,East,Office Supplies,Binders,76.5,2,0.2,19.85
ORD-02080,2021-10-08,2021-10-15,Standard Class,CUST-1038,Consumer,Los Angeles,West,Furniture,Storage,1078.15,4,0.5,-247.79
ORD-02081,2021-02-23,2021-02-26,Standard Class,CUST-1051,Corporate,Seattle,West,Office Supplies,Pens,36.76,5,0.3,10.4
ORD-02082,2022-03-11,2022-03-16,Standard Class,CUST-1277,Consumer,New Orleans,South,Furniture,Chairs,2921.26,5,0.0,81.42
ORD-02083,2021-07-25,2021-07-29,Second Class,CUST-1170,Home Office,Houston,Central,Office Supplies,Binders,114.08,1,0.0,47.86
ORD-02084,2021-08-07,2021-08-11,Second Class,CUST-1287,Home Office,Los Angeles,West,Technology,Phones,893.42,2,0.0,108.44
ORD-02085,2021-08-01,2021-08-08,First Class,CUST-1260,Consumer,San Francisco,West,Office Supplies,Paper,491.1,2,0.0,185.16
ORD-02086,2022-01-20,2022-01-24,Second Class,CUST-1098,Corporate,Seattle,West,Technology,Monitors,1459.4,4,0.0,324.94
ORD-02087,2022-08-13,2022-08-16,Standard Class,CUST-1254,Home Office,Atlanta,East,Office Supplies,Pens,34.94,5,0.15,6.59
ORD-02088,2022-01-13,2022-01-20,Second Class,CUST-1023,Corporate,Philadelphia,East,Technology,Phones,3068.94,2,0.0,331.57
ORD-02089,2021-01-06,2021-01-13,Standard Class,CUST-1174,Consumer,San Francisco,West,Office Supplies,Labels,28.38,1,0.2,2.94
ORD-02090,2023-04-22,2023-04-26,Standard Class,CUST-1074,Home Office,Los Angeles,West,Technology,Laptops,5150.69,6,0.0,722.69
ORD-02091,2023-06-15,2023-06-16,First Class,CUST-1234,Consumer,San Francisco,West,Technology,Accessories,3119.42,1,0.0,350.25
ORD-02092,2023-05-23,2023-05-24,Standard Class,CUST-1114,Consumer,Boston,East,Furniture,Tables,814.05,6,0.1,-10.61
ORD-02093,2023-06-17,2023-06-19,Standard Class,CUST-1260,Consumer,Denver,Central,Furniture,Bookcases,232.47,5,0.1,-0.9
ORD-02094,2022-07-11,2022-07-18,Second Class,CUST-1054,Corporate,Seattle,West,Office Supplies,Paper,203.72,5,0.15,26.5
ORD-02095,2023-12-22,2023-12-24,Second Class,CUST-1283,Corporate,San Francisco,West,Technology,Accessories,1643.29,6,0.0,170.76
ORD-02096,2023-05-21,2023-05-24,Second Class,CUST-1289,Consumer,San Francisco,West,Furniture,Bookcases,3464.77,6,0.1,198.23
ORD-02097,2022-11-20,2022-11-23,Standard Class,CUST-1287,Home Office,Philadelphia,East,Office Supplies,Binders,132.03,4,0.1,36.08
ORD-02098,2022-02-24,2022-02-28,First Class,CUST-1225,Consumer,San Francisco,West,Technology,Phones,1148.43,5,0.0,342.18
ORD-02099,2021-01-24,2021-01-29,Standard Class,CUST-1047,Consumer,Dallas,Central,Office Supplies,Paper,173.68,2,0.1,64.69
ORD-02100,2022-05-09,2022-05-10,First Class,CUST-1003,Home Office,New York,East,Furniture,Tables,2454.89,6,0.1,157.91
ORD-02101,2021-07-24,2021-07-25,First Class,CUST-1178,Corporate,Dallas,Central,Office Supplies,Labels,93.64,4,0.4,6.5
ORD-02102,2021-02-13,2021-02-20,Standard Class,CUST-1091,Consumer,Philadelphia,East,Office Supplies,Labels,71.86,1,0.2,11.39
ORD-02103,2022-04-08,2022-04-13,Second Class,CUST-1153,Consumer,Seattle,West,Technology,Laptops,432.97,3,0.15,73.52
ORD-02104,2023-02-14,2023-02-15,Standard Class,CUST-1055,Home Office,Los Angeles,West,Office Supplies,Labels,26.87,4,0.1,8.63
ORD-02105,2021-12-07,2021-12-10,Standard Class,CUST-1272,Consumer,San Francisco,West,Technology,Laptops,3867.16,5,0.3,-71.62
ORD-02106,2023-07-01,2023-07-04,First Class,CUST-1100,Consumer,Charlotte,South,Office Supplies,Paper,60.94,1,0.4,12.16
ORD-02107,2021-08-25,2021-09-01,First Class,CUST-1286,Home Office,Denver,Central,Furniture,Storage,315.52,1,0.0,39.46
ORD-02108,2021-09-16,2021-09-18,Standard Class,CUST-1268,Corporate,San Francisco,West,Furniture,Tables,1643.6,3,0.0,144.75
ORD-02109,2023-10-02,2023-10-04,Standard Class,CUST-1226,Home Office,San Francisco,West,Furniture,Bookcases,573.77,2,0.15,-58.9
ORD-02110,2022-11-23,2022-11-24,Second Class,CUST-1012,Consumer,Houston,Central,Technology,Phones,220.91,6,0.2,34.25
ORD-02111,2021-06-16,2021-06-17,First Class,CUST-1190,Corporate,San Francisco,West,Office Supplies,Binders,251.41,5,0.4,6.18
ORD-02112,2023-10-30,2023-11-06,Second Class,CUST-1295,Consumer,Houston,Central,Technology,Phones,2600.05,2,0.0,304.23
ORD-02113,2022-08-15,2022-08-20,First Class,CUST-1222,Consumer,New York,East,Furniture,Bookcases,1156.81,5,0.0,77.76
ORD-02114,2023-02-13,2023-02-16,First Class,CUST-1076,Corporate,New York,East,Furniture,Chairs,1182.34,5,0.0,93.37
ORD-02115,2022-10-21,2022-10-24,Second Class,CUST-1192,Corporate,San Francisco,West,Furniture,Chairs,3672.75,5,0.0,-27.33
ORD-02116,2023-08-01,2023-08-06,Standard Class,CUST-1094,Consumer,New York,East,Office Supplies,Binders,45.19,5,0.2,13.32
ORD-02117,2022-06-02,2022-06-07,First Class,CUST-1090,Home Office,Los Angeles,West,Technology,Phones,485.81,6,0.0,119.83
ORD-02118,2022-01-20,2022-01-25,Standard Class,CUST-1072,Corporate,Philadelphia,East,Furniture,Storage,4804.65,1,0.0,-54.22
ORD-02119,2022-05-13,2022-05-17,Standard Class,CUST-1220,Consumer,Houston,Central,Office Supplies,Pens,229.38,5,0.0,87.46
ORD-02120,2023-03-11,2023-03-14,First Class,CUST-1148,Consumer,New Orleans,South,Technology,Accessories,9498.17,3,0.0,2747.14
ORD-02121,2022-01-18,2022-01-21,Standard Class,CUST-1210,Corporate,San Francisco,West,Office Supplies,Binders,27.87,3,0.15,6.76
ORD-02122,2023-01-25,2023-01-27,Second Class,CUST-1068,Corporate,New York,East,Office Supplies,Pens,137.02,6,0.2,23.14
ORD-02123,2021-04-28,2021-05-01,Second Class,CUST-1099,Consumer,Houston,Central,Furniture,Chairs,1011.98,3,0.0,142.95
ORD-02124,2021-10-17,2021-10-18,Standard Class,CUST-1278,Consumer,New York,East,Office Supplies,Pens,65.01,1,0.1,21.47
ORD-02125,2022-03-20,2022-03-22,Standard Class,CUST-1017,Corporate,Los Angeles,West,Technology,Laptops,1697.23,4,0.5,-241.27
ORD-02126,2023-03-09,2023-03-10,Standard Class,CUST-1004,Corporate,Charlotte,South,Office Supplies,Binders,230.23,5,0.2,64.48
ORD-02127,2021-08-07,2021-08-10,Standard Class,CUST-1006,Home Office,Los Angeles,West,Technology,Laptops,1791.77,5,0.1,389.74
ORD-02128,2021-09-03,2021-09-10,Standard Class,CUST-1188,Consumer,Atlanta,East,Technology,Monitors,1601.77,4,0.3,137.79
ORD-02129,2021-09-10,2021-09-15,Second Class,CUST-1203,Consumer,Los Angeles,West,Office Supplies,Pens,293.09,2,0.0,80.03
ORD-02130,2021-12-16,2021-12-23,Standard Class,CUST-1122,Corporate,Dallas,Central,Furniture,Bookcases,662.5,1,0.1,17.53
ORD-02131,2022-08-26,2022-08-28,First Class,CUST-1010,Consumer,New York,East,Furniture,Bookcases,2360.3,3,0.4,-564.79
ORD-02132,2021-04-05,2021-04-10,Same Day,CUST-1021,Consumer,Portland,West,Office Supplies,Pens,89.74,1,0.15,20.79
ORD-02133,2021-07-01,2021-07-02,Standard Class,CUST-1051,Consumer,Philadelphia,East,Office Supplies,Binders,244.04,2,0.0,106.18
ORD-02134,2023-11-09,2023-11-14,First Class,CUST-1287,Consumer,Seattle,West,Office Supplies,Paper,31.59,4,0.0,13.01
ORD-02135,2021-08-26,2021-08-28,Same Day,CUST-1175,Consumer,Boston,East,Office Supplies,Paper,39.26,2,0.2,13.6
ORD-02136,2023-02-06,2023-02-11,Standard Class,CUST-1009,Consumer,Nashville,South,Technology,Monitors,1864.87,6,0.0,324.7
ORD-02137,2022-01-08,2022-01-09,Standard Class,CUST-1206,Home Office,New York,East,Office Supplies,Binders,217.25,2,0.5,20.8
ORD-02138,2023-07-24,2023-07-25,Second Class,CUST-1196,Home Office,Denver,Central,Office Supplies,Labels,401.78,5,0.0,159.06
ORD-02139,2022-09-27,2022-10-02,First Class,CUST-1094,Consumer,Los Angeles,West,Office Supplies,Paper,113.67,1,0.4,25.31
ORD-02140,2021-04-23,2021-04-27,Standard Class,CUST-1060,Corporate,San Francisco,West,Office Supplies,Paper,47.61,4,0.5,3.25
ORD-02141,2022-03-19,2022-03-22,Standard Class,CUST-1185,Corporate,Miami,South,Furniture,Storage,1898.68,6,0.1,-85.25
ORD-02142,2021-01-07,2021-01-10,Same Day,CUST-1222,Home Office,Chicago,Central,Office Supplies,Paper,72.1,5,0.5,12.66
ORD-02143,2022-06-29,2022-06-30,Standard Class,CUST-1037,Corporate,Boston,East,Furniture,Tables,5155.64,6,0.1,-71.25
ORD-02144,2021-10-26,2021-10-28,Standard Class,CUST-1128,Home Office,Portland,West,Office Supplies,Paper,329.53,1,0.1,130.2
ORD-02145,2022-09-29,2022-10-04,First Class,CUST-1244,Consumer,Philadelphia,East,Office Supplies,Pens,31.1,2,0.3,8.03
ORD-02146,2023-03-09,2023-03-10,First Class,CUST-1103,Corporate,Portland,West,Office Supplies,Binders,119.82,5,0.2,34.85
ORD-02147,2021-02-22,2021-02-23,First Class,CUST-1041,Home Office,Houston,Central,Technology,Laptops,8547.44,3,0.1,1473.69
ORD-02148,2021-12-29,2022-01-05,Standard Class,CUST-1188,Consumer,New Orleans,South,Technology,Phones,5040.57,1,0.1,884.09
ORD-02149,2023-03-12,2023-03-14,Second Class,CUST-1066,Consumer,Portland,West,Technology,Accessories,934.69,4,0.3,88.99
ORD-02150,2023-08-30,2023-09-03,Standard Class,CUST-1134,Corporate,Los Angeles,West,Office Supplies,Pens,249.93,1,0.1,95.75
ORD-02151,2021-07-02,2021-07-04,Standard Class,CUST-1176,Consumer,San Francisco,West,Technology,Accessories,7183.93,2,0.0,2055.48
ORD-02152,2021-12-03,2021-12-10,Standard Class,CUST-1121,Consumer,Los Angeles,West,Office Supplies,Labels,39.48,4,0.0,9.01
ORD-02153,2023-02-10,2023-02-11,Same Day,CUST-1157,Corporate,Portland,West,Office Supplies,Pens,130.42,3,0.0,47.86
ORD-02154,2021-10-16,2021-10-20,Standard Class,CUST-1145,Home Office,Dallas,Central,Technology,Phones,438.12,3,0.5,-57.44
ORD-02155,2023-12-31,2024-01-01,Standard Class,CUST-1087,Home Office,Boston,East,Office Supplies,Paper,474.35,5,0.15,118.55
ORD-02156,2022-01-09,2022-01-10,First Class,CUST-1293,Corporate,San Francisco,West,Office Supplies,Binders,259.47,2,0.1,102.08
ORD-02157,2022-04-20,2022-04-25,Standard Class,CUST-1163,Consumer,Denver,Central,Furniture,Storage,410.52,6,0.2,-43.39
ORD-02158,2023-05-28,2023-06-01,Standard Class,CUST-1254,Home Office,Portland,West,Furniture,Bookcases,1257.27,4,0.0,157.19
ORD-02159,2021-01-05,2021-01-09,Standard Class,CUST-1178,Home Office,Philadelphia,East,Technology,Monitors,1226.92,2,0.15,72.62
ORD-02160,2021-01-31,2021-02-03,Second Class,CUST-1291,Corporate,Portland,West,Furniture,Tables,2439.43,4,0.4,-191.04
ORD-02161,2022-11-02,2022-11-07,Second Class,CUST-1273,Consumer,Philadelphia,East,Technology,Phones,3568.77,5,0.2,681.56
ORD-02162,2021-11-21,2021-11-23,First Class,CUST-1117,Corporate,Seattle,West,Office Supplies,Pens,94.06,5,0.3,23.48
ORD-02163,2021-09-24,2021-09-27,Standard Class,CUST-1033,Corporate,New Orleans,South,Office Supplies,Labels,319.1,5,0.2,80.55
ORD-02164,2021-03-15,2021-03-22,First Class,CUST-1205,Home Office,Atlanta,East,Office Supplies,Pens,99.95,5,0.0,24.46
ORD-02165,2022-07-17,2022-07-21,Second Class,CUST-1253,Consumer,San Francisco,West,Furniture,Storage,1212.46,4,0.15,49.62
ORD-02166,2023-06-13,2023-06-18,Second Class,CUST-1295,Home Office,Philadelphia,East,Office Supplies,Labels,123.36,5,0.2,16.33
ORD-02167,2022-01-17,2022-01-24,Standard Class,CUST-1184,Corporate,Houston,Central,Technology,Phones,3275.92,1,0.0,783.27
ORD-02168,2021-03-04,2021-03-11,Second Class,CUST-1175,Corporate,Boston,East,Office Supplies,Labels,48.51,6,0.3,4.56
ORD-02169,2021-10-15,2021-10-18,Standard Class,CUST-1272,Consumer,Portland,West,Office Supplies,Pens,374.51,2,0.0,97.99
ORD-02170,2021-07-31,2021-08-03,Standard Class,CUST-1095,Home Office,Dallas,Central,Office Supplies,Pens,191.13,3,0.0,70.74
ORD-02171,2023-03-08,2023-03-10,First Class,CUST-1113,Consumer,Denver,Central,Furniture,Bookcases,3493.34,6,0.0,339.84
ORD-02172,2023-01-20,2023-01-21,Standard Class,CUST-1166,Corporate,Los Angeles,West,Furniture,Bookcases,6183.96,5,0.1,859.97
ORD-02173,2022-02-02,2022-02-05,Standard Class,CUST-1038,Home Office,Houston,Central,Technology,Accessories,1151.28,5,0.3,148.25
ORD-02174,2022-11-15,2022-11-20,Standard Class,CUST-1157,Consumer,Charlotte,South,Office Supplies,Binders,39.22,4,0.0,11.42
ORD-02175,2022-03-20,2022-03-27,Standard Class,CUST-1049,Home Office,Boston,East,Technology,Accessories,958.51,5,0.2,91.22
ORD-02176,2022-06-29,2022-07-01,Same Day,CUST-1018,Consumer,Boston,East,Technology,Monitors,1803.39,1,0.0,457.97
ORD-02177,2021-05-04,2021-05-09,Second Class,CUST-1066,Corporate,New York,East,Office Supplies,Paper,177.94,3,0.2,18.09
ORD-02178,2023-05-27,2023-05-31,Second Class,CUST-1230,Home Office,Philadelphia,East,Technology,Accessories,701.92,4,0.3,46.83
ORD-02179,2023-11-11,2023-11-14,Second Class,CUST-1216,Consumer,San Francisco,West,Furniture,Bookcases,4782.68,5,0.1,-72.29
ORD-02180,2021-09-01,2021-09-02,Standard Class,CUST-1020,Consumer,Houston,Central,Office Supplies,Pens,245.6,1,0.5,-10.72
ORD-02181,2021-05-29,2021-05-31,First Class,CUST-1106,Corporate,Philadelphia,East,Technology,Accessories,401.27,1,0.2,69.7
ORD-02182,2022-01-09,2022-01-16,Standard Class,CUST-1196,Corporate,Philadelphia,East,Technology,Accessories,1292.55,5,0.0,263.63
ORD-02183,2023-06-23,2023-06-30,First Class,CUST-1263,Consumer,San Francisco,West,Furniture,Storage,6856.31,3,0.0,-331.9
ORD-02184,2023-12-13,2023-12-15,Same Day,CUST-1068,Consumer,New Orleans,South,Office Supplies,Paper,207.03,1,0.15,67.68
